count_id,date,product_id,true_stock,reported_stock,count_error,planted,incident_id
CNT002394,2026-01-18,P015,7.17,7.17,0.0,False,
CNT002395,2026-01-18,P016,12.57,12.57,0.0,False,
CNT002396,2026-01-18,P017,7.52,7.52,0.0,False,
CNT002397,2026-01-18,P018,7.0,7.29,0.29,False,
CNT002398,2026-01-18,P019,13.82,13.82,0.0,False,
CNT002399,2026-01-18,P020,8.02,8.02,0.0,False,
CNT002400,2026-01-18,P021,10.42,10.42,0.0,False,
CNT002401,2026-01-18,P022,8.8,8.8,0.0,False,
CNT002402,2026-01-18,P023,7.69,7.69,0.0,False,
CNT002403,2026-01-18,P024,7.86,7.86,0.0,False,
CNT002404,2026-01-18,P025,9.21,9.21,0.0,False,
CNT002405,2026-01-18,P026,8.97,8.97,0.0,False,
CNT002406,2026-01-18,P027,8.12,8.12,0.0,False,
CNT002407,2026-01-18,P028,4.86,4.86,0.0,False,
CNT002408,2026-01-18,P029,10.67,10.67,0.0,False,
CNT002409,2026-01-18,P030,7.77,7.77,0.0,False,
CNT002410,2026-01-18,P031,11.29,11.29,0.0,False,
CNT002411,2026-01-18,P032,6.57,6.57,0.0,False,
CNT002412,2026-01-18,P033,18.77,18.77,0.0,False,
CNT002413,2026-01-18,P034,5.14,5.14,0.0,False,
CNT002414,2026-01-18,P035,6.57,6.57,0.0,False,
CNT002415,2026-01-18,P036,4.52,4.52,0.0,False,
CNT002416,2026-01-18,P037,10.99,11.07,0.08,False,
CNT002417,2026-01-18,P038,14.45,14.45,0.0,False,
CNT002418,2026-01-18,P039,21.02,21.02,0.0,False,
CNT002419,2026-01-18,P040,4.0,4.0,0.0,False,
CNT002420,2026-01-18,P041,15.82,15.82,0.0,False,
CNT002421,2026-01-18,P042,11.24,11.24,0.0,False,
CNT002422,2026-01-18,P043,48.8,48.8,0.0,False,
CNT002423,2026-01-18,P044,42.6,42.6,0.0,False,
CNT002424,2026-01-18,P045,35.2,35.2,0.0,False,
CNT002425,2026-01-18,P046,34.22,34.22,0.0,False,
CNT002426,2026-01-18,P047,29.48,29.48,0.0,False,
CNT002427,2026-01-18,P048,28.8,28.8,0.0,False,
CNT002428,2026-01-18,P049,34.2,34.2,0.0,False,
CNT002429,2026-01-18,P050,4.0,4.0,0.0,False,
CNT002430,2026-01-18,P051,4.0,4.0,0.0,False,
CNT002431,2026-01-18,P052,8.4,8.4,0.0,False,
CNT002432,2026-01-18,P053,3.7,3.7,0.0,False,
CNT002433,2026-01-18,P054,5.51,5.51,0.0,False,
CNT002434,2026-01-18,P055,7.67,7.67,0.0,False,
CNT002435,2026-01-18,P056,2.64,2.64,0.0,False,
CNT002436,2026-01-18,K001,3.01,3.01,0.0,False,
CNT002437,2026-01-18,K002,4.79,4.79,0.0,False,
CNT002438,2026-01-18,K003,5.47,5.47,0.0,False,
CNT002439,2026-01-18,K004,5.32,5.32,0.0,False,
CNT002440,2026-01-18,K005,4.82,4.82,0.0,False,
CNT002441,2026-01-21,P001,66.4,66.4,0.0,False,
CNT002442,2026-01-21,P002,66.6,66.6,0.0,False,
CNT002443,2026-01-21,P003,63.2,63.2,0.0,False,
CNT002444,2026-01-21,P004,49.6,49.6,0.0,False,
CNT002445,2026-01-21,P005,63.6,63.81,0.21,False,
CNT002446,2026-01-21,P006,39.0,39.0,0.0,False,
CNT002447,2026-01-21,P007,48.4,48.4,0.0,False,
CNT002448,2026-01-21,P008,26.2,26.2,0.0,False,
CNT002449,2026-01-21,P009,11.28,11.28,0.0,False,
CNT002450,2026-01-21,P010,9.23,9.23,0.0,False,
CNT002451,2026-01-21,P011,14.36,14.36,0.0,False,
CNT002452,2026-01-21,P012,6.49,6.49,0.0,False,
CNT002453,2026-01-21,P013,19.42,19.42,0.0,False,
CNT002454,2026-01-21,P014,16.91,16.91,0.0,False,
CNT002455,2026-01-21,P015,7.0,6.88,-0.12,False,
CNT002456,2026-01-21,P016,12.05,12.05,0.0,False,
CNT002457,2026-01-21,P017,7.35,7.35,0.0,False,
CNT002458,2026-01-21,P018,6.75,6.75,0.0,False,
CNT002459,2026-01-21,P019,13.22,13.22,0.0,False,
CNT002460,2026-01-21,P020,7.25,7.25,0.0,False,
CNT002461,2026-01-21,P021,10.08,10.08,0.0,False,
CNT002462,2026-01-21,P022,8.54,8.54,0.0,False,
CNT002463,2026-01-21,P023,7.43,7.43,0.0,False,
CNT002464,2026-01-21,P024,7.69,7.69,0.0,False,
CNT002465,2026-01-21,P025,17.97,17.97,0.0,False,
CNT002466,2026-01-21,P026,8.63,8.74,0.11,False,
CNT002467,2026-01-21,P027,7.69,7.69,0.0,False,
CNT002468,2026-01-21,P028,4.77,4.77,0.0,False,
CNT002469,2026-01-21,P029,9.78,9.78,0.0,False,
CNT002470,2026-01-21,P030,7.52,7.52,0.0,False,
CNT002471,2026-01-21,P031,9.96,9.96,0.0,False,
CNT002472,2026-01-21,P032,6.32,6.32,0.0,False,
CNT002473,2026-01-21,P033,15.17,15.17,0.0,False,
CNT002474,2026-01-21,P034,16.41,16.41,0.0,False,
CNT002475,2026-01-21,P035,5.93,5.93,0.0,False,
CNT002476,2026-01-21,P036,3.75,3.75,0.0,False,
CNT002477,2026-01-21,P037,10.43,10.43,0.0,False,
CNT002478,2026-01-21,P038,24.49,24.49,0.0,False,
CNT002479,2026-01-21,P039,17.6,17.6,0.0,False,
CNT002480,2026-01-21,P040,14.2,14.2,0.0,False,
CNT002481,2026-01-21,P041,21.66,21.66,0.0,False,
CNT002482,2026-01-21,P042,10.84,10.84,0.0,False,
CNT002483,2026-01-21,P043,77.8,77.8,0.0,False,
CNT002484,2026-01-21,P044,57.6,57.6,0.0,False,
CNT002485,2026-01-21,P045,48.2,48.2,0.0,False,
CNT002486,2026-01-21,P046,68.72,68.72,0.0,False,
CNT002487,2026-01-21,P047,66.96,66.96,0.0,False,
CNT002488,2026-01-21,P048,43.8,43.8,0.0,False,
CNT002489,2026-01-21,P049,30.2,30.2,0.0,False,
CNT002490,2026-01-21,P050,4.0,4.0,0.0,False,
CNT002491,2026-01-21,P051,4.0,4.0,0.0,False,
CNT002492,2026-01-21,P052,7.27,7.27,0.0,False,
CNT002493,2026-01-21,P053,3.45,3.45,0.0,False,
CNT002494,2026-01-21,P054,4.93,4.93,0.0,False,
CNT002495,2026-01-21,P055,7.43,7.67,0.24,False,
CNT002496,2026-01-21,P056,2.48,2.48,0.0,False,
CNT002497,2026-01-21,K001,5.61,5.61,0.0,False,
CNT002498,2026-01-21,K002,4.26,4.26,0.0,False,
CNT002499,2026-01-21,K003,6.83,6.83,0.0,False,
CNT002500,2026-01-21,K004,4.96,4.96,0.0,False,
CNT002501,2026-01-21,K005,5.09,5.09,0.0,False,
CNT002502,2026-01-25,P001,80.4,80.4,0.0,False,
CNT002503,2026-01-25,P002,55.6,55.6,0.0,False,
CNT002504,2026-01-25,P003,52.2,52.2,0.0,False,
CNT002505,2026-01-25,P004,31.6,31.6,0.0,False,
CNT002506,2026-01-25,P005,46.6,46.6,0.0,False,
CNT002507,2026-01-25,P006,45.0,45.0,0.0,False,
CNT002508,2026-01-25,P007,45.4,45.4,0.0,False,
CNT002509,2026-01-25,P008,36.2,36.2,0.0,False,
CNT002510,2026-01-25,P009,9.99,9.99,0.0,False,
CNT002511,2026-01-25,P010,8.2,8.2,0.0,False,
CNT002512,2026-01-25,P011,12.09,12.09,0.0,False,
CNT002513,2026-01-25,P012,5.8,5.8,0.0,False,
CNT002514,2026-01-25,P013,13.57,13.57,0.0,False,
CNT002515,2026-01-25,P014,10.9,10.9,0.0,False,
CNT002516,2026-01-25,P015,6.4,6.4,0.0,False,
CNT002517,2026-01-25,P016,10.6,10.6,0.0,False,
CNT002518,2026-01-25,P017,6.66,6.66,0.0,False,
CNT002519,2026-01-25,P018,6.06,6.06,0.0,False,
CNT002520,2026-01-25,P019,10.22,10.22,0.0,False,
CNT002521,2026-01-25,P020,4.42,4.42,0.0,False,
CNT002522,2026-01-25,P021,8.79,8.79,0.0,False,
CNT002523,2026-01-25,P022,7.6,7.78,0.18,False,
CNT002524,2026-01-25,P023,6.66,6.66,0.0,False,
CNT002525,2026-01-25,P024,7.0,7.0,0.0,False,
CNT002526,2026-01-25,P025,20.99,20.99,0.0,False,
CNT002527,2026-01-25,P026,7.6,7.6,0.0,False,
CNT002528,2026-01-25,P027,6.66,6.66,0.0,False,
CNT002529,2026-01-25,P028,4.43,4.43,0.0,False,
CNT002530,2026-01-25,P029,7.72,7.72,0.0,False,
CNT002531,2026-01-25,P030,6.66,6.66,0.0,False,
CNT002532,2026-01-25,P031,17.17,17.17,0.0,False,
CNT002533,2026-01-25,P032,5.63,5.63,0.0,False,
CNT002534,2026-01-25,P033,17.91,17.91,0.0,False,
CNT002535,2026-01-25,P034,14.14,14.14,0.0,False,
CNT002536,2026-01-25,P035,3.7,3.7,0.0,False,
CNT002537,2026-01-25,P036,13.55,13.55,0.0,False,
CNT002538,2026-01-25,P037,8.76,8.76,0.0,False,
CNT002539,2026-01-25,P038,16.69,16.69,0.0,False,
CNT002540,2026-01-25,P039,20.33,20.33,0.0,False,
CNT002541,2026-01-25,P040,10.2,10.2,0.0,False,
CNT002542,2026-01-25,P041,18.34,18.34,0.0,False,
CNT002543,2026-01-25,P042,8.24,8.24,0.0,False,
CNT002544,2026-01-25,P043,46.5,46.5,0.0,False,
CNT002545,2026-01-25,P044,19.6,19.6,0.0,False,
CNT002546,2026-01-25,P045,42.2,42.2,0.0,False,
CNT002547,2026-01-25,P046,34.22,34.22,0.0,False,
CNT002548,2026-01-25,P047,28.96,28.96,0.0,False,
CNT002549,2026-01-25,P048,38.8,38.8,0.0,False,
CNT002550,2026-01-25,P049,19.2,19.2,0.0,False,
CNT002551,2026-01-25,P050,4.0,4.0,0.0,False,
CNT002552,2026-01-25,P051,4.0,4.0,0.0,False,
CNT002553,2026-01-25,P052,9.88,9.88,0.0,False,
CNT002554,2026-01-25,P053,2.88,2.88,0.0,False,
CNT002555,2026-01-25,P054,3.24,3.24,0.0,False,
CNT002556,2026-01-25,P055,6.73,6.73,0.0,False,
CNT002557,2026-01-25,P056,8.01,8.01,0.0,False,
CNT002558,2026-01-25,K001,4.55,4.55,0.0,False,
CNT002559,2026-01-25,K002,3.94,3.94,0.0,False,
CNT002560,2026-01-25,K003,5.43,5.43,0.0,False,
CNT002561,2026-01-25,K004,4.89,4.89,0.0,False,
CNT002562,2026-01-25,K005,4.31,4.31,0.0,False,
CNT002563,2026-01-28,P001,80.4,80.4,0.0,False,
CNT002564,2026-01-28,P002,36.6,36.6,0.0,False,
CNT002565,2026-01-28,P003,61.2,61.2,0.0,False,
CNT002566,2026-01-28,P004,48.6,48.6,0.0,False,
CNT002567,2026-01-28,P005,51.6,51.42,-0.18,False,
CNT002568,2026-01-28,P006,33.0,33.0,0.0,False,
CNT002569,2026-01-28,P007,57.4,57.4,0.0,False,
CNT002570,2026-01-28,P008,31.2,31.2,0.0,False,
CNT002571,2026-01-28,P009,9.39,9.48,0.09,False,
CNT002572,2026-01-28,P010,7.77,7.77,0.0,False,
CNT002573,2026-01-28,P011,10.89,10.89,0.0,False,
CNT002574,2026-01-28,P012,5.37,5.37,0.0,False,
CNT002575,2026-01-28,P013,10.3,10.3,0.0,False,
CNT002576,2026-01-28,P014,20.22,20.14,-0.08,False,
CNT002577,2026-01-28,P015,5.97,5.97,0.0,False,
CNT002578,2026-01-28,P016,9.65,9.65,0.0,False,
CNT002579,2026-01-28,P017,6.23,6.35,0.12,False,
CNT002580,2026-01-28,P018,5.55,5.55,0.0,False,
CNT002581,2026-01-28,P019,8.42,8.42,0.0,False,
CNT002582,2026-01-28,P020,15.13,15.13,0.0,False,
CNT002583,2026-01-28,P021,8.19,8.19,0.0,False,
CNT002584,2026-01-28,P022,7.26,7.26,0.0,False,
CNT002585,2026-01-28,P023,6.4,6.4,0.0,False,
CNT002586,2026-01-28,P024,6.57,6.57,0.0,False,
CNT002587,2026-01-28,P025,15.72,15.72,0.0,False,
CNT002588,2026-01-28,P026,7.26,7.26,0.0,False,
CNT002589,2026-01-28,P027,6.15,6.15,0.0,False,
CNT002590,2026-01-28,P028,4.26,4.26,0.0,False,
CNT002591,2026-01-28,P029,6.86,6.86,0.0,False,
CNT002592,2026-01-28,P030,6.32,6.32,0.0,False,
CNT002593,2026-01-28,P031,15.02,15.12,0.1,False,
CNT002594,2026-01-28,P032,5.2,5.2,0.0,False,
CNT002595,2026-01-28,P033,13.11,13.11,0.0,False,
CNT002596,2026-01-28,P034,12.86,12.86,0.0,False,
CNT002597,2026-01-28,P035,2.5,2.5,0.0,False,
CNT002598,2026-01-28,P036,12.52,12.52,0.0,False,
CNT002599,2026-01-28,P037,7.73,7.73,0.0,False,
CNT002600,2026-01-28,P038,25.27,25.27,0.0,False,
CNT002601,2026-01-28,P039,15.7,15.7,0.0,False,
CNT002602,2026-01-28,P040,7.8,7.8,0.0,False,
CNT002603,2026-01-28,P041,23.02,23.02,0.0,False,
CNT002604,2026-01-28,P042,7.24,7.24,0.0,False,
CNT002605,2026-01-28,P043,68.2,68.2,0.0,False,
CNT002606,2026-01-28,P044,48.6,48.6,0.0,False,
CNT002607,2026-01-28,P045,50.2,50.2,0.0,False,
CNT002608,2026-01-28,P046,60.02,60.02,0.0,False,
CNT002609,2026-01-28,P047,59.26,59.26,0.0,False,
CNT002610,2026-01-28,P048,45.8,45.8,0.0,False,
CNT002611,2026-01-28,P049,37.2,37.2,0.0,False,
CNT002612,2026-01-28,P050,4.0,5.0,1.0,False,
CNT002613,2026-01-28,P051,4.0,3.92,-0.08,False,
CNT002614,2026-01-28,P052,8.01,8.01,0.0,False,
CNT002615,2026-01-28,P053,8.55,8.55,0.0,False,
CNT002616,2026-01-28,P054,8.3,8.3,0.0,False,
CNT002617,2026-01-28,P055,6.31,6.31,0.0,False,
CNT002618,2026-01-28,P056,7.79,7.79,0.0,False,
CNT002619,2026-01-28,K001,5.38,5.2,-0.18,False,
CNT002620,2026-01-28,K002,4.17,4.17,0.0,False,
CNT002621,2026-01-28,K003,6.15,6.15,0.0,False,
CNT002622,2026-01-28,K004,5.32,5.32,0.0,False,
CNT002623,2026-01-28,K005,4.5,4.5,0.0,False,
CNT002624,2026-02-01,P001,64.4,64.4,0.0,False,
CNT002625,2026-02-01,P002,76.6,76.6,0.0,False,
CNT002626,2026-02-01,P003,53.2,53.2,0.0,False,
CNT002627,2026-02-01,P004,31.6,31.6,0.0,False,
CNT002628,2026-02-01,P005,42.6,42.6,0.0,False,
CNT002629,2026-02-01,P006,36.0,36.0,0.0,False,
CNT002630,2026-02-01,P007,33.4,33.4,0.0,False,
CNT002631,2026-02-01,P008,17.2,17.2,0.0,False,
CNT002632,2026-02-01,P009,8.02,8.02,0.0,False,
CNT002633,2026-02-01,P010,6.57,6.57,0.0,False,
CNT002634,2026-02-01,P011,8.49,8.49,0.0,False,
CNT002635,2026-02-01,P012,4.6,4.6,0.0,False,
CNT002636,2026-02-01,P013,15.33,15.33,0.0,False,
CNT002637,2026-02-01,P014,14.35,14.35,0.0,False,
CNT002638,2026-02-01,P015,5.2,5.2,0.0,False,
CNT002639,2026-02-01,P016,8.28,8.28,0.0,False,
CNT002640,2026-02-01,P017,5.63,5.63,0.0,False,
CNT002641,2026-02-01,P018,4.95,4.95,0.0,False,
CNT002642,2026-02-01,P019,5.76,5.91,0.15,False,
CNT002643,2026-02-01,P020,12.9,12.9,0.0,False,
CNT002644,2026-02-01,P021,6.82,6.82,0.0,False,
CNT002645,2026-02-01,P022,6.15,6.15,0.0,False,
CNT002646,2026-02-01,P023,5.63,5.63,0.0,False,
CNT002647,2026-02-01,P024,5.8,5.8,0.0,False,
CNT002648,2026-02-01,P025,18.72,18.72,0.0,False,
CNT002649,2026-02-01,P026,6.15,6.0,-0.15,False,
CNT002650,2026-02-01,P027,5.12,5.12,0.0,False,
CNT002651,2026-02-01,P028,3.92,3.92,0.0,False,
CNT002652,2026-02-01,P029,5.13,5.39,0.26,False,
CNT002653,2026-02-01,P030,5.46,5.46,0.0,False,
CNT002654,2026-02-01,P031,9.57,9.57,0.0,False,
CNT002655,2026-02-01,P032,4.52,4.52,0.0,False,
CNT002656,2026-02-01,P033,17.23,17.23,0.0,False,
CNT002657,2026-02-01,P034,10.54,10.54,0.0,False,
CNT002658,2026-02-01,P035,11.97,11.97,0.0,False,
CNT002659,2026-02-01,P036,10.46,10.46,0.0,False,
CNT002660,2026-02-01,P037,5.93,5.76,-0.17,False,
CNT002661,2026-02-01,P038,17.95,17.95,0.0,False,
CNT002662,2026-02-01,P039,15.98,15.98,0.0,False,
CNT002663,2026-02-01,P040,15.8,15.8,0.0,False,
CNT002664,2026-02-01,P041,21.74,21.74,0.0,False,
CNT002665,2026-02-01,P042,4.64,4.64,0.0,False,
CNT002666,2026-02-01,P043,37.0,37.0,0.0,False,
CNT002667,2026-02-01,P044,26.6,26.6,0.0,False,
CNT002668,2026-02-01,P045,45.2,45.2,0.0,False,
CNT002669,2026-02-01,P046,18.92,18.92,0.0,False,
CNT002670,2026-02-01,P047,27.52,27.52,0.0,False,
CNT002671,2026-02-01,P048,15.8,15.8,0.0,False,
CNT002672,2026-02-01,P049,25.2,25.2,0.0,False,
CNT002673,2026-02-01,P050,4.0,3.9,-0.1,False,
CNT002674,2026-02-01,P051,4.0,4.0,0.0,False,
CNT002675,2026-02-01,P052,4.25,4.25,0.0,False,
CNT002676,2026-02-01,P053,8.0,8.0,0.0,False,
CNT002677,2026-02-01,P054,6.69,6.69,0.0,False,
CNT002678,2026-02-01,P055,5.63,5.63,0.0,False,
CNT002679,2026-02-01,P056,7.36,7.36,0.0,False,
CNT002680,2026-02-01,K001,4.49,4.49,0.0,False,
CNT002681,2026-02-01,K002,2.69,2.69,0.0,False,
CNT002682,2026-02-01,K003,5.48,5.48,0.0,False,
CNT002683,2026-02-01,K004,5.17,5.17,0.0,False,
CNT002684,2026-02-01,K005,3.62,3.62,0.0,False,
CNT002685,2026-02-04,P001,80.4,80.4,0.0,False,
CNT002686,2026-02-04,P002,62.6,62.6,0.0,False,
CNT002687,2026-02-04,P003,69.2,69.2,0.0,False,
CNT002688,2026-02-04,P004,25.6,25.46,-0.14,False,
CNT002689,2026-02-04,P005,67.6,67.6,0.0,False,
CNT002690,2026-02-04,P006,52.0,52.0,0.0,False,
CNT002691,2026-02-04,P007,20.4,20.4,0.0,False,
CNT002692,2026-02-04,P008,36.2,36.2,0.0,False,
CNT002693,2026-02-04,P009,7.17,7.17,0.0,False,
CNT002694,2026-02-04,P010,6.15,6.15,0.0,False,
CNT002695,2026-02-04,P011,7.33,7.33,0.0,False,
CNT002696,2026-02-04,P012,4.17,4.17,0.0,False,
CNT002697,2026-02-04,P013,12.3,12.3,0.0,False,
CNT002698,2026-02-04,P014,11.62,11.62,0.0,False,
CNT002699,2026-02-04,P015,4.86,4.86,0.0,False,
CNT002700,2026-02-04,P016,7.77,7.77,0.0,False,
CNT002701,2026-02-04,P017,5.2,5.2,0.0,False,
CNT002702,2026-02-04,P018,4.6,4.68,0.08,False,
CNT002703,2026-02-04,P019,16.56,16.64,0.08,False,
CNT002704,2026-02-04,P020,11.88,11.88,0.0,False,
CNT002705,2026-02-04,P021,6.39,7.39,1.0,False,
CNT002706,2026-02-04,P022,5.72,5.84,0.12,False,
CNT002707,2026-02-04,P023,5.37,5.37,0.0,False,
CNT002708,2026-02-04,P024,5.46,5.41,-0.05,False,
CNT002709,2026-02-04,P025,14.69,14.69,0.0,False,
CNT002710,2026-02-04,P026,5.97,5.97,0.0,False,
CNT002711,2026-02-04,P027,4.52,4.52,0.0,False,
CNT002712,2026-02-04,P028,3.74,3.74,0.0,False,
CNT002713,2026-02-04,P029,4.37,4.37,0.0,False,
CNT002714,2026-02-04,P030,5.12,5.12,0.0,False,
CNT002715,2026-02-04,P031,19.06,19.06,0.0,False,
CNT002716,2026-02-04,P032,4.35,4.35,0.0,False,
CNT002717,2026-02-04,P033,13.54,13.54,0.0,False,
CNT002718,2026-02-04,P034,9.64,9.64,0.0,False,
CNT002719,2026-02-04,P035,10.9,10.9,0.0,False,
CNT002720,2026-02-04,P036,9.41,9.41,0.0,False,
CNT002721,2026-02-04,P037,5.03,5.03,0.0,False,
CNT002722,2026-02-04,P038,12.58,12.58,0.0,False,
CNT002723,2026-02-04,P039,23.84,23.84,0.0,False,
CNT002724,2026-02-04,P040,14.2,14.2,0.0,False,
CNT002725,2026-02-04,P041,15.98,15.98,0.0,False,
CNT002726,2026-02-04,P042,15.84,15.84,0.0,False,
CNT002727,2026-02-04,P043,80.1,80.1,0.0,False,
CNT002728,2026-02-04,P044,65.6,65.6,0.0,False,
CNT002729,2026-02-04,P045,53.2,54.2,1.0,False,
CNT002730,2026-02-04,P046,51.92,51.92,0.0,False,
CNT002731,2026-02-04,P047,60.16,60.16,0.0,False,
CNT002732,2026-02-04,P048,47.8,47.8,0.0,False,
CNT002733,2026-02-04,P049,21.2,21.2,0.0,False,
CNT002734,2026-02-04,P050,4.0,4.0,0.0,False,
CNT002735,2026-02-04,P051,4.0,4.0,0.0,False,
CNT002736,2026-02-04,P052,8.56,8.56,0.0,False,
CNT002737,2026-02-04,P053,7.78,7.78,0.0,False,
CNT002738,2026-02-04,P054,5.93,5.93,0.0,False,
CNT002739,2026-02-04,P055,5.33,5.33,0.0,False,
CNT002740,2026-02-04,P056,7.13,7.13,0.0,False,
CNT002741,2026-02-04,K001,4.71,4.77,0.06,False,
CNT002742,2026-02-04,K002,4.16,3.91,-0.25,False,
CNT002743,2026-02-04,K003,6.35,6.35,0.0,False,
CNT002744,2026-02-04,K004,5.47,5.47,0.0,False,
CNT002745,2026-02-04,K005,5.14,5.14,0.0,False,
CNT002746,2026-02-08,P001,57.4,57.4,0.0,False,
CNT002747,2026-02-08,P002,52.6,52.6,0.0,False,
CNT002748,2026-02-08,P003,52.2,52.2,0.0,False,
CNT002749,2026-02-08,P004,31.6,31.6,0.0,False,
CNT002750,2026-02-08,P005,56.6,56.6,0.0,False,
CNT002751,2026-02-08,P006,31.0,31.0,0.0,False,
CNT002752,2026-02-08,P007,74.4,74.19,-0.21,False,
CNT002753,2026-02-08,P008,23.2,23.2,0.0,False,
CNT002754,2026-02-08,P009,5.88,5.88,0.0,False,
CNT002755,2026-02-08,P010,4.95,4.95,0.0,False,
CNT002756,2026-02-08,P011,4.59,4.59,0.0,False,
CNT002757,2026-02-08,P012,3.66,3.88,0.22,False,
CNT002758,2026-02-08,P013,18.2,18.2,0.0,False,
CNT002759,2026-02-08,P014,17.0,17.0,0.0,False,
CNT002760,2026-02-08,P015,4.09,4.09,0.0,False,
CNT002761,2026-02-08,P016,6.05,6.05,0.0,False,
CNT002762,2026-02-08,P017,4.52,4.52,0.0,False,
CNT002763,2026-02-08,P018,4.0,4.0,0.0,False,
CNT002764,2026-02-08,P019,13.9,13.9,0.0,False,
CNT002765,2026-02-08,P020,9.65,9.65,0.0,False,
CNT002766,2026-02-08,P021,5.37,5.37,0.0,False,
CNT002767,2026-02-08,P022,4.77,3.77,-1.0,False,
CNT002768,2026-02-08,P023,4.69,4.69,0.0,False,
CNT002769,2026-02-08,P024,4.69,4.69,0.0,False,
CNT002770,2026-02-08,P025,17.4,17.4,0.0,False,
CNT002771,2026-02-08,P026,5.03,5.03,0.0,False,
CNT002772,2026-02-08,P027,3.66,3.66,0.0,False,
CNT002773,2026-02-08,P028,3.4,3.4,0.0,False,
CNT002774,2026-02-08,P029,14.54,14.54,0.0,False,
CNT002775,2026-02-08,P030,4.43,4.17,-0.26,False,
CNT002776,2026-02-08,P031,14.02,14.02,0.0,False,
CNT002777,2026-02-08,P032,3.58,3.58,0.0,False,
CNT002778,2026-02-08,P033,15.77,15.77,0.0,False,
CNT002779,2026-02-08,P034,7.16,7.16,0.0,False,
CNT002780,2026-02-08,P035,8.42,8.32,-0.1,False,
CNT002781,2026-02-08,P036,7.06,7.06,0.0,False,
CNT002782,2026-02-08,P037,3.15,3.15,0.0,False,
CNT002783,2026-02-08,P038,15.31,15.31,0.0,False,
CNT002784,2026-02-08,P039,14.08,13.08,-1.0,False,
CNT002785,2026-02-08,P040,10.6,10.6,0.0,False,
CNT002786,2026-02-08,P041,24.54,24.54,0.0,False,
CNT002787,2026-02-08,P042,13.24,13.24,0.0,False,
CNT002788,2026-02-08,P043,33.9,33.9,0.0,False,
CNT002789,2026-02-08,P044,35.6,35.6,0.0,False,
CNT002790,2026-02-08,P045,24.2,24.2,0.0,False,
CNT002791,2026-02-08,P046,39.02,39.02,0.0,False,
CNT002792,2026-02-08,P047,27.2,27.2,0.0,False,
CNT002793,2026-02-08,P048,23.8,23.8,0.0,False,
CNT002794,2026-02-08,P049,9.2,9.2,0.0,False,
CNT002795,2026-02-08,P050,4.0,4.0,0.0,False,
CNT002796,2026-02-08,P051,4.0,4.0,0.0,False,
CNT002797,2026-02-08,P052,4.86,4.86,0.0,False,
CNT002798,2026-02-08,P053,7.22,7.22,0.0,False,
CNT002799,2026-02-08,P054,4.15,4.15,0.0,False,
CNT002800,2026-02-08,P055,4.59,4.59,0.0,False,
CNT002801,2026-02-08,P056,6.64,6.64,0.0,False,
CNT002802,2026-02-08,K001,4.59,4.59,0.0,False,
CNT002803,2026-02-08,K002,3.61,3.61,0.0,False,
CNT002804,2026-02-08,K003,5.62,5.62,0.0,False,
CNT002805,2026-02-08,K004,5.22,5.22,0.0,False,
CNT002806,2026-02-08,K005,4.61,4.61,0.0,False,
CNT002807,2026-02-11,P001,86.4,86.4,0.0,False,
CNT002808,2026-02-11,P002,66.6,66.6,0.0,False,
CNT002809,2026-02-11,P003,65.2,65.2,0.0,False,
CNT002810,2026-02-11,P004,26.6,26.6,0.0,False,
CNT002811,2026-02-11,P005,69.6,69.6,0.0,False,
CNT002812,2026-02-11,P006,45.0,45.0,0.0,False,
CNT002813,2026-02-11,P007,62.4,63.4,1.0,False,
CNT002814,2026-02-11,P008,43.2,43.2,0.0,False,
CNT002815,2026-02-11,P009,5.54,5.54,0.0,False,
CNT002816,2026-02-11,P010,4.43,4.43,0.0,False,
CNT002817,2026-02-11,P011,15.39,15.39,0.0,False,
CNT002818,2026-02-11,P012,3.32,3.32,0.0,False,
CNT002819,2026-02-11,P013,15.39,15.39,0.0,False,
CNT002820,2026-02-11,P014,15.15,18.15,3.0,True,INC-008
CNT002821,2026-02-11,P015,3.83,3.83,0.0,False,
CNT002822,2026-02-11,P016,5.54,5.54,0.0,False,
CNT002823,2026-02-11,P017,4.26,4.26,0.0,False,
CNT002824,2026-02-11,P018,3.83,3.83,0.0,False,
CNT002825,2026-02-11,P019,12.7,12.7,0.0,False,
CNT002826,2026-02-11,P020,9.13,9.13,0.0,False,
CNT002827,2026-02-11,P021,4.94,4.94,0.0,False,
CNT002828,2026-02-11,P022,4.43,4.43,0.0,False,
CNT002829,2026-02-11,P023,4.43,4.15,-0.28,False,
CNT002830,2026-02-11,P024,4.43,3.43,-1.0,False,
CNT002831,2026-02-11,P025,14.95,14.95,0.0,False,
CNT002832,2026-02-11,P026,4.69,4.69,0.0,False,
CNT002833,2026-02-11,P027,15.23,15.23,0.0,False,
CNT002834,2026-02-11,P028,3.4,2.4,-1.0,False,
CNT002835,2026-02-11,P029,13.79,13.79,0.0,False,
CNT002836,2026-02-11,P030,4.09,3.09,-1.0,False,
CNT002837,2026-02-11,P031,11.73,11.73,0.0,False,
CNT002838,2026-02-11,P032,3.23,3.23,0.0,False,
CNT002839,2026-02-11,P033,13.11,13.11,0.0,False,
CNT002840,2026-02-11,P034,5.96,5.96,0.0,False,
CNT002841,2026-02-11,P035,7.49,7.49,0.0,False,
CNT002842,2026-02-11,P036,6.41,6.41,0.0,False,
