date,product_id,product_name,category,true_closing_stock,stockout
2026-01-16,P041,Prosecco,wine,22.136,False
2026-01-16,P042,Chardonnay,wine,12.24,False
2026-01-16,P043,Coca-Cola,soft_drink,71.8,False
2026-01-16,P044,Coca-Cola Zero,soft_drink,60.6,False
2026-01-16,P045,Sprite,soft_drink,44.2,False
2026-01-16,P046,Tonic Water,soft_drink,49.22,False
2026-01-16,P047,Soda Water,soft_drink,44.18,False
2026-01-16,P048,Red Bull,soft_drink,42.8,False
2026-01-16,P049,Ginger Beer,soft_drink,38.2,False
2026-01-16,P050,Orange Juice,juice,4.0,False
2026-01-16,P051,Cranberry Juice,juice,4.0,False
2026-01-16,P052,Lime Juice,juice,9.763,False
2026-01-16,P053,Lemon Juice,juice,3.95,False
2026-01-16,P054,Sugar Syrup,cocktail_ingredient,6.087,False
2026-01-16,P055,Fresh Mint,cocktail_ingredient,7.912,False
2026-01-16,P056,Coffee Beans,cocktail_ingredient,2.797,False
2026-01-16,K001,Carlsberg 50L,draught_beer,3.748,False
2026-01-16,K002,Tuborg 50L,draught_beer,3.262,False
2026-01-16,K003,Carlsberg 30L,draught_beer,4.99,False
2026-01-16,K004,Malka 30L,draught_beer,4.178,False
2026-01-16,K005,Weihenstephan 30L,draught_beer,4.367,False
2026-01-17,P001,Carlsberg,beer,68.4,False
2026-01-17,P002,Heineken,beer,59.6,False
2026-01-17,P003,Corona,beer,56.2,False
2026-01-17,P004,Guinness,beer,32.6,False
2026-01-17,P005,Goldstar,beer,63.6,False
2026-01-17,P006,Maccabee,beer,51.0,False
2026-01-17,P007,Stella Artois,beer,60.4,False
2026-01-17,P008,Erdinger,beer,31.2,False
2026-01-17,P009,Bombay Sapphire,gin,11.88,False
2026-01-17,P010,Tanqueray,gin,9.659,False
2026-01-17,P011,Hendrick's,gin,15.214,False
2026-01-17,P012,Beefeater,gin,6.832,False
2026-01-17,P013,Gordon's,gin,10.701,False
2026-01-17,P014,Absolut,vodka,19.301,False
2026-01-17,P015,Finlandia,vodka,7.26,False
2026-01-17,P016,Grey Goose,vodka,12.652,False
2026-01-17,P017,Belvedere,vodka,7.518,False
2026-01-17,P018,Stolichnaya,vodka,7.003,False
2026-01-17,P019,Jameson,whiskey,14.075,False
2026-01-17,P020,Jack Daniel's,whiskey,8.276,False
2026-01-17,P021,Johnnie Walker Black,whiskey,10.68,False
2026-01-17,P022,Chivas Regal,whiskey,8.888,False
2026-01-17,P023,Maker's Mark,whiskey,7.775,False
2026-01-17,P024,Glenfiddich 12,whiskey,7.946,False
2026-01-17,P025,Bacardi Carta Blanca,rum,10.199,False
2026-01-17,P026,Havana Club 3,rum,9.145,False
2026-01-17,P027,Captain Morgan,rum,8.288,False
2026-01-17,P028,Diplomatico Reserva,rum,4.945,False
2026-01-17,P029,Jose Cuervo,tequila,10.961,False
2026-01-17,P030,Olmeca Blanco,tequila,7.86,False
2026-01-17,P031,Patron Silver,tequila,11.888,False
2026-01-17,P032,Don Julio Blanco,tequila,6.66,False
2026-01-17,P033,Aperol,aperitif,20.229,False
2026-01-17,P034,Campari,aperitif,5.358,False
2026-01-17,P035,Cointreau,liqueur,6.896,False
2026-01-17,P036,Kahlua,liqueur,4.72,False
2026-01-17,P037,Martini Rosso,vermouth,11.032,False
2026-01-17,P038,House Red Wine,wine,14.934,False
2026-01-17,P039,House White Wine,wine,21.508,False
2026-01-17,P040,Rose Wine,wine,4.6,False
2026-01-17,P041,Prosecco,wine,18.336,False
2026-01-17,P042,Chardonnay,wine,11.44,False
2026-01-17,P043,Coca-Cola,soft_drink,53.1,False
2026-01-17,P044,Coca-Cola Zero,soft_drink,49.6,False
2026-01-17,P045,Sprite,soft_drink,38.2,False
2026-01-17,P046,Tonic Water,soft_drink,39.62,False
2026-01-17,P047,Soda Water,soft_drink,35.4,False
2026-01-17,P048,Red Bull,soft_drink,34.8,False
2026-01-17,P049,Ginger Beer,soft_drink,35.2,False
2026-01-17,P050,Orange Juice,juice,4.0,False
2026-01-17,P051,Cranberry Juice,juice,4.0,False
2026-01-17,P052,Lime Juice,juice,8.778,False
2026-01-17,P053,Lemon Juice,juice,3.775,False
2026-01-17,P054,Sugar Syrup,cocktail_ingredient,5.672,False
2026-01-17,P055,Fresh Mint,cocktail_ingredient,7.741,False
2026-01-17,P056,Coffee Beans,cocktail_ingredient,2.68,False
2026-01-17,K001,Carlsberg 50L,draught_beer,3.217,False
2026-01-17,K002,Tuborg 50L,draught_beer,4.899,False
2026-01-17,K003,Carlsberg 30L,draught_beer,6.011,False
2026-01-17,K004,Malka 30L,draught_beer,5.628,False
2026-01-17,K005,Weihenstephan 30L,draught_beer,4.978,False
2026-01-18,P001,Carlsberg,beer,59.4,False
2026-01-18,P002,Heineken,beer,56.6,False
2026-01-18,P003,Corona,beer,54.2,False
2026-01-18,P004,Guinness,beer,30.6,False
2026-01-18,P005,Goldstar,beer,54.6,False
2026-01-18,P006,Maccabee,beer,48.0,False
2026-01-18,P007,Stella Artois,beer,57.4,False
2026-01-18,P008,Erdinger,beer,30.2,False
2026-01-18,P009,Bombay Sapphire,gin,11.623,False
2026-01-18,P010,Tanqueray,gin,9.488,False
2026-01-18,P011,Hendrick's,gin,15.0,False
2026-01-18,P012,Beefeater,gin,6.746,False
2026-01-18,P013,Gordon's,gin,9.716,False
2026-01-18,P014,Absolut,vodka,18.665,False
2026-01-18,P015,Finlandia,vodka,7.174,False
2026-01-18,P016,Grey Goose,vodka,12.567,False
2026-01-18,P017,Belvedere,vodka,7.518,False
2026-01-18,P018,Stolichnaya,vodka,7.003,False
2026-01-18,P019,Jameson,whiskey,13.817,False
2026-01-18,P020,Jack Daniel's,whiskey,8.019,False
2026-01-18,P021,Johnnie Walker Black,whiskey,10.423,False
2026-01-18,P022,Chivas Regal,whiskey,8.802,False
2026-01-18,P023,Maker's Mark,whiskey,7.689,False
2026-01-18,P024,Glenfiddich 12,whiskey,7.86,False
2026-01-18,P025,Bacardi Carta Blanca,rum,9.214,False
2026-01-18,P026,Havana Club 3,rum,8.974,False
2026-01-18,P027,Captain Morgan,rum,8.117,False
2026-01-18,P028,Diplomatico Reserva,rum,4.859,False
2026-01-18,P029,Jose Cuervo,tequila,10.674,False
2026-01-18,P030,Olmeca Blanco,tequila,7.774,False
2026-01-18,P031,Patron Silver,tequila,11.288,False
2026-01-18,P032,Don Julio Blanco,tequila,6.575,False
2026-01-18,P033,Aperol,aperitif,18.772,False
2026-01-18,P034,Campari,aperitif,5.143,False
2026-01-18,P035,Cointreau,liqueur,6.575,False
2026-01-18,P036,Kahlua,liqueur,4.52,False
2026-01-18,P037,Martini Rosso,vermouth,10.989,False
2026-01-18,P038,House Red Wine,wine,14.446,False
2026-01-18,P039,House White Wine,wine,21.02,False
2026-01-18,P040,Rose Wine,wine,4.0,False
2026-01-18,P041,Prosecco,wine,15.816,False
2026-01-18,P042,Chardonnay,wine,11.24,False
2026-01-18,P043,Coca-Cola,soft_drink,48.8,False
2026-01-18,P044,Coca-Cola Zero,soft_drink,42.6,False
2026-01-18,P045,Sprite,soft_drink,35.2,False
2026-01-18,P046,Tonic Water,soft_drink,34.22,False
2026-01-18,P047,Soda Water,soft_drink,29.48,False
2026-01-18,P048,Red Bull,soft_drink,28.8,False
2026-01-18,P049,Ginger Beer,soft_drink,34.2,False
2026-01-18,P050,Orange Juice,juice,4.0,False
2026-01-18,P051,Cranberry Juice,juice,4.0,False
2026-01-18,P052,Lime Juice,juice,8.398,False
2026-01-18,P053,Lemon Juice,juice,3.7,False
2026-01-18,P054,Sugar Syrup,cocktail_ingredient,5.512,False
2026-01-18,P055,Fresh Mint,cocktail_ingredient,7.669,False
2026-01-18,P056,Coffee Beans,cocktail_ingredient,2.644,False
2026-01-18,K001,Carlsberg 50L,draught_beer,3.007,False
2026-01-18,K002,Tuborg 50L,draught_beer,4.787,False
2026-01-18,K003,Carlsberg 30L,draught_beer,5.474,False
2026-01-18,K004,Malka 30L,draught_beer,5.319,False
2026-01-18,K005,Weihenstephan 30L,draught_beer,4.817,False
2026-01-19,P001,Carlsberg,beer,52.4,False
2026-01-19,P002,Heineken,beer,53.6,False
2026-01-19,P003,Corona,beer,50.2,False
2026-01-19,P004,Guinness,beer,28.6,False
2026-01-19,P005,Goldstar,beer,50.6,False
2026-01-19,P006,Maccabee,beer,44.0,False
2026-01-19,P007,Stella Artois,beer,54.4,False
2026-01-19,P008,Erdinger,beer,30.2,False
2026-01-19,P009,Bombay Sapphire,gin,11.366,False
2026-01-19,P010,Tanqueray,gin,9.402,False
2026-01-19,P011,Hendrick's,gin,14.785,False
2026-01-19,P012,Beefeater,gin,6.66,False
2026-01-19,P013,Gordon's,gin,9.167,False
2026-01-19,P014,Absolut,vodka,18.23,False
2026-01-19,P015,Finlandia,vodka,7.089,False
2026-01-19,P016,Grey Goose,vodka,12.395,False
2026-01-19,P017,Belvedere,vodka,7.518,False
2026-01-19,P018,Stolichnaya,vodka,6.917,False
2026-01-19,P019,Jameson,whiskey,13.56,False
2026-01-19,P020,Jack Daniel's,whiskey,7.848,False
2026-01-19,P021,Johnnie Walker Black,whiskey,10.337,False
2026-01-19,P022,Chivas Regal,whiskey,8.802,False
2026-01-19,P023,Maker's Mark,whiskey,7.603,False
2026-01-19,P024,Glenfiddich 12,whiskey,7.86,False
2026-01-19,P025,Bacardi Carta Blanca,rum,8.473,False
2026-01-19,P026,Havana Club 3,rum,8.888,False
2026-01-19,P027,Captain Morgan,rum,8.031,False
2026-01-19,P028,Diplomatico Reserva,rum,4.773,False
2026-01-19,P029,Jose Cuervo,tequila,10.491,False
2026-01-19,P030,Olmeca Blanco,tequila,7.689,False
2026-01-19,P031,Patron Silver,tequila,10.916,False
2026-01-19,P032,Don Julio Blanco,tequila,6.575,False
2026-01-19,P033,Aperol,aperitif,17.4,False
2026-01-19,P034,Campari,aperitif,4.929,False
2026-01-19,P035,Cointreau,liqueur,6.396,False
2026-01-19,P036,Kahlua,liqueur,4.378,False
2026-01-19,P037,Martini Rosso,vermouth,10.775,False
2026-01-19,P038,House Red Wine,wine,13.714,False
2026-01-19,P039,House White Wine,wine,20.044,False
2026-01-19,P040,Rose Wine,wine,15.6,False
2026-01-19,P041,Prosecco,wine,13.816,False
2026-01-19,P042,Chardonnay,wine,11.24,False
2026-01-19,P043,Coca-Cola,soft_drink,91.5,False
2026-01-19,P044,Coca-Cola Zero,soft_drink,66.6,False
2026-01-19,P045,Sprite,soft_drink,56.2,False
2026-01-19,P046,Tonic Water,soft_drink,78.32,False
2026-01-19,P047,Soda Water,soft_drink,74.1,False
2026-01-19,P048,Red Bull,soft_drink,48.8,False
2026-01-19,P049,Ginger Beer,soft_drink,33.2,False
2026-01-19,P050,Orange Juice,juice,4.0,False
2026-01-19,P051,Cranberry Juice,juice,4.0,False
2026-01-19,P052,Lime Juice,juice,8.178,False
2026-01-19,P053,Lemon Juice,juice,3.625,False
2026-01-19,P054,Sugar Syrup,cocktail_ingredient,5.432,False
2026-01-19,P055,Fresh Mint,cocktail_ingredient,7.633,False
2026-01-19,P056,Coffee Beans,cocktail_ingredient,2.626,False
2026-01-19,K001,Carlsberg 50L,draught_beer,4.838,False
2026-01-19,K002,Tuborg 50L,draught_beer,4.626,False
2026-01-19,K003,Carlsberg 30L,draught_beer,5.165,False
2026-01-19,K004,Malka 30L,draught_beer,5.319,False
2026-01-19,K005,Weihenstephan 30L,draught_beer,4.482,False
2026-01-20,P001,Carlsberg,beer,48.4,False
2026-01-20,P002,Heineken,beer,49.6,False
2026-01-20,P003,Corona,beer,46.2,False
2026-01-20,P004,Guinness,beer,27.6,False
2026-01-20,P005,Goldstar,beer,43.6,False
2026-01-20,P006,Maccabee,beer,42.0,False
2026-01-20,P007,Stella Artois,beer,51.4,False
2026-01-20,P008,Erdinger,beer,28.2,False
2026-01-20,P009,Bombay Sapphire,gin,11.366,False
2026-01-20,P010,Tanqueray,gin,9.317,False
2026-01-20,P011,Hendrick's,gin,14.614,False
2026-01-20,P012,Beefeater,gin,6.575,False
2026-01-20,P013,Gordon's,gin,20.426,False
2026-01-20,P014,Absolut,vodka,17.565,False
2026-01-20,P015,Finlandia,vodka,7.003,False
2026-01-20,P016,Grey Goose,vodka,12.224,False
2026-01-20,P017,Belvedere,vodka,7.432,False
2026-01-20,P018,Stolichnaya,vodka,6.832,False
2026-01-20,P019,Jameson,whiskey,13.475,False
2026-01-20,P020,Jack Daniel's,whiskey,7.59,False
2026-01-20,P021,Johnnie Walker Black,whiskey,10.251,False
2026-01-20,P022,Chivas Regal,whiskey,8.631,False
2026-01-20,P023,Maker's Mark,whiskey,7.518,False
2026-01-20,P024,Glenfiddich 12,whiskey,7.775,False
2026-01-20,P025,Bacardi Carta Blanca,rum,18.983,False
2026-01-20,P026,Havana Club 3,rum,8.802,False
2026-01-20,P027,Captain Morgan,rum,7.86,False
2026-01-20,P028,Diplomatico Reserva,rum,4.773,False
2026-01-20,P029,Jose Cuervo,tequila,10.098,False
2026-01-20,P030,Olmeca Blanco,tequila,7.603,False
2026-01-20,P031,Patron Silver,tequila,10.402,False
2026-01-20,P032,Don Julio Blanco,tequila,6.489,False
2026-01-20,P033,Aperol,aperitif,16.286,False
2026-01-20,P034,Campari,aperitif,16.758,False
2026-01-20,P035,Cointreau,liqueur,6.16,False
2026-01-20,P036,Kahlua,liqueur,4.035,False
2026-01-20,P037,Martini Rosso,vermouth,10.603,False
2026-01-20,P038,House Red Wine,wine,25.47,False
2026-01-20,P039,House White Wine,wine,19.068,False
2026-01-20,P040,Rose Wine,wine,15.2,False
2026-01-20,P041,Prosecco,wine,23.896,False
2026-01-20,P042,Chardonnay,wine,11.04,False
2026-01-20,P043,Coca-Cola,soft_drink,83.2,False
2026-01-20,P044,Coca-Cola Zero,soft_drink,62.6,False
2026-01-20,P045,Sprite,soft_drink,52.2,False
2026-01-20,P046,Tonic Water,soft_drink,75.12,False
2026-01-20,P047,Soda Water,soft_drink,69.64,False
2026-01-20,P048,Red Bull,soft_drink,46.8,False
2026-01-20,P049,Ginger Beer,soft_drink,32.2,False
2026-01-20,P050,Orange Juice,juice,4.0,False
2026-01-20,P051,Cranberry Juice,juice,4.0,False
2026-01-20,P052,Lime Juice,juice,7.623,False
2026-01-20,P053,Lemon Juice,juice,3.55,False
2026-01-20,P054,Sugar Syrup,cocktail_ingredient,5.117,False
2026-01-20,P055,Fresh Mint,cocktail_ingredient,7.498,False
2026-01-20,P056,Coffee Beans,cocktail_ingredient,2.545,False
2026-01-20,K001,Carlsberg 50L,draught_beer,4.734,False
2026-01-20,K002,Tuborg 50L,draught_beer,4.449,False
2026-01-20,K003,Carlsberg 30L,draught_beer,5.004,False
2026-01-20,K004,Malka 30L,draught_beer,5.104,False
2026-01-20,K005,Weihenstephan 30L,draught_beer,4.254,False
2026-01-21,P001,Carlsberg,beer,66.4,False
2026-01-21,P002,Heineken,beer,66.6,False
2026-01-21,P003,Corona,beer,63.2,False
2026-01-21,P004,Guinness,beer,49.6,False
2026-01-21,P005,Goldstar,beer,63.6,False
2026-01-21,P006,Maccabee,beer,39.0,False
2026-01-21,P007,Stella Artois,beer,48.4,False
2026-01-21,P008,Erdinger,beer,26.2,False
2026-01-21,P009,Bombay Sapphire,gin,11.28,False
2026-01-21,P010,Tanqueray,gin,9.231,False
2026-01-21,P011,Hendrick's,gin,14.357,False
2026-01-21,P012,Beefeater,gin,6.489,False
2026-01-21,P013,Gordon's,gin,19.415,False
2026-01-21,P014,Absolut,vodka,16.908,False
2026-01-21,P015,Finlandia,vodka,7.003,False
2026-01-21,P016,Grey Goose,vodka,12.053,False
2026-01-21,P017,Belvedere,vodka,7.346,False
2026-01-21,P018,Stolichnaya,vodka,6.746,False
2026-01-21,P019,Jameson,whiskey,13.217,False
2026-01-21,P020,Jack Daniel's,whiskey,7.247,False
2026-01-21,P021,Johnnie Walker Black,whiskey,10.08,False
2026-01-21,P022,Chivas Regal,whiskey,8.545,False
2026-01-21,P023,Maker's Mark,whiskey,7.432,False
2026-01-21,P024,Glenfiddich 12,whiskey,7.689,False
2026-01-21,P025,Bacardi Carta Blanca,rum,17.972,False
2026-01-21,P026,Havana Club 3,rum,8.631,False
2026-01-21,P027,Captain Morgan,rum,7.688,False
2026-01-21,P028,Diplomatico Reserva,rum,4.773,False
2026-01-21,P029,Jose Cuervo,tequila,9.785,False
2026-01-21,P030,Olmeca Blanco,tequila,7.517,False
2026-01-21,P031,Patron Silver,tequila,9.959,False
2026-01-21,P032,Don Julio Blanco,tequila,6.317,False
2026-01-21,P033,Aperol,aperitif,15.172,False
2026-01-21,P034,Campari,aperitif,16.415,False
2026-01-21,P035,Cointreau,liqueur,5.932,False
2026-01-21,P036,Kahlua,liqueur,3.749,False
2026-01-21,P037,Martini Rosso,vermouth,10.432,False
2026-01-21,P038,House Red Wine,wine,24.494,False
2026-01-21,P039,House White Wine,wine,17.604,False
2026-01-21,P040,Rose Wine,wine,14.2,False
2026-01-21,P041,Prosecco,wine,21.656,False
2026-01-21,P042,Chardonnay,wine,10.84,False
2026-01-21,P043,Coca-Cola,soft_drink,77.8,False
2026-01-21,P044,Coca-Cola Zero,soft_drink,57.6,False
2026-01-21,P045,Sprite,soft_drink,48.2,False
2026-01-21,P046,Tonic Water,soft_drink,68.72,False
2026-01-21,P047,Soda Water,soft_drink,66.96,False
2026-01-21,P048,Red Bull,soft_drink,43.8,False
2026-01-21,P049,Ginger Beer,soft_drink,30.2,False
2026-01-21,P050,Orange Juice,juice,4.0,False
2026-01-21,P051,Cranberry Juice,juice,4.0,False
2026-01-21,P052,Lime Juice,juice,7.273,False
2026-01-21,P053,Lemon Juice,juice,3.45,False
2026-01-21,P054,Sugar Syrup,cocktail_ingredient,4.927,False
2026-01-21,P055,Fresh Mint,cocktail_ingredient,7.426,False
2026-01-21,P056,Coffee Beans,cocktail_ingredient,2.482,False
2026-01-21,K001,Carlsberg 50L,draught_beer,5.613,False
2026-01-21,K002,Tuborg 50L,draught_beer,4.263,False
2026-01-21,K003,Carlsberg 30L,draught_beer,6.83,False
2026-01-21,K004,Malka 30L,draught_beer,4.957,False
2026-01-21,K005,Weihenstephan 30L,draught_beer,5.093,False
2026-01-22,P001,Carlsberg,beer,51.4,False
2026-01-22,P002,Heineken,beer,56.6,False
2026-01-22,P003,Corona,beer,53.2,False
2026-01-22,P004,Guinness,beer,45.6,False
2026-01-22,P005,Goldstar,beer,52.6,False
2026-01-22,P006,Maccabee,beer,33.0,False
2026-01-22,P007,Stella Artois,beer,40.4,False
2026-01-22,P008,Erdinger,beer,21.2,False
2026-01-22,P009,Bombay Sapphire,gin,11.023,False
2026-01-22,P010,Tanqueray,gin,8.888,False
2026-01-22,P011,Hendrick's,gin,13.628,False
2026-01-22,P012,Beefeater,gin,6.317,False
2026-01-22,P013,Gordon's,gin,17.123,False
2026-01-22,P014,Absolut,vodka,14.958,False
2026-01-22,P015,Finlandia,vodka,6.832,False
2026-01-22,P016,Grey Goose,vodka,11.538,False
2026-01-22,P017,Belvedere,vodka,7.089,False
2026-01-22,P018,Stolichnaya,vodka,6.575,False
2026-01-22,P019,Jameson,whiskey,12.275,False
2026-01-22,P020,Jack Daniel's,whiskey,6.476,False
2026-01-22,P021,Johnnie Walker Black,whiskey,9.651,False
2026-01-22,P022,Chivas Regal,whiskey,8.202,False
2026-01-22,P023,Maker's Mark,whiskey,7.26,False
2026-01-22,P024,Glenfiddich 12,whiskey,7.432,False
2026-01-22,P025,Bacardi Carta Blanca,rum,15.07,False
2026-01-22,P026,Havana Club 3,rum,8.374,False
2026-01-22,P027,Captain Morgan,rum,7.345,False
2026-01-22,P028,Diplomatico Reserva,rum,4.688,False
2026-01-22,P029,Jose Cuervo,tequila,9.183,False
2026-01-22,P030,Olmeca Blanco,tequila,7.26,False
2026-01-22,P031,Patron Silver,tequila,7.959,False
2026-01-22,P032,Don Julio Blanco,tequila,6.06,False
2026-01-22,P033,Aperol,aperitif,12.514,False
2026-01-22,P034,Campari,aperitif,15.686,False
2026-01-22,P035,Cointreau,liqueur,5.067,False
2026-01-22,P036,Kahlua,liqueur,3.063,False
2026-01-22,P037,Martini Rosso,vermouth,9.875,False
2026-01-22,P038,House Red Wine,wine,22.298,False
2026-01-22,P039,House White Wine,wine,14.432,False
2026-01-22,P040,Rose Wine,wine,13.0,False
2026-01-22,P041,Prosecco,wine,17.216,False
2026-01-22,P042,Chardonnay,wine,10.04,False
2026-01-22,P043,Coca-Cola,soft_drink,89.1,False
2026-01-22,P044,Coca-Cola Zero,soft_drink,47.6,False
2026-01-22,P045,Sprite,soft_drink,38.2,False
2026-01-22,P046,Tonic Water,soft_drink,55.62,False
2026-01-22,P047,Soda Water,soft_drink,56.46,False
2026-01-22,P048,Red Bull,soft_drink,57.8,False
2026-01-22,P049,Ginger Beer,soft_drink,27.2,False
2026-01-22,P050,Orange Juice,juice,4.0,False
2026-01-22,P051,Cranberry Juice,juice,4.0,False
2026-01-22,P052,Lime Juice,juice,12.013,False
2026-01-22,P053,Lemon Juice,juice,3.275,False
2026-01-22,P054,Sugar Syrup,cocktail_ingredient,4.387,False
2026-01-22,P055,Fresh Mint,cocktail_ingredient,7.21,False
2026-01-22,P056,Coffee Beans,cocktail_ingredient,8.32,False
2026-01-22,K001,Carlsberg 50L,draught_beer,4.945,False
2026-01-22,K002,Tuborg 50L,draught_beer,3.635,False
2026-01-22,K003,Carlsberg 30L,draught_beer,5.716,False
2026-01-22,K004,Malka 30L,draught_beer,4.138,False
2026-01-22,K005,Weihenstephan 30L,draught_beer,4.636,False
2026-01-23,P001,Carlsberg,beer,43.4,False
2026-01-23,P002,Heineken,beer,46.6,False
2026-01-23,P003,Corona,beer,44.2,False
2026-01-23,P004,Guinness,beer,39.6,False
2026-01-23,P005,Goldstar,beer,38.6,False
2026-01-23,P006,Maccabee,beer,28.0,False
2026-01-23,P007,Stella Artois,beer,32.4,False
2026-01-23,P008,Erdinger,beer,18.2,False
2026-01-23,P009,Bombay Sapphire,gin,10.595,False
2026-01-23,P010,Tanqueray,gin,8.631,False
2026-01-23,P011,Hendrick's,gin,13.028,False
2026-01-23,P012,Beefeater,gin,6.146,False
2026-01-23,P013,Gordon's,gin,15.685,False
2026-01-23,P014,Absolut,vodka,13.623,False
2026-01-23,P015,Finlandia,vodka,6.66,False
2026-01-23,P016,Grey Goose,vodka,11.281,False
2026-01-23,P017,Belvedere,vodka,6.918,False
2026-01-23,P018,Stolichnaya,vodka,6.317,False
2026-01-23,P019,Jameson,whiskey,11.503,False
2026-01-23,P020,Jack Daniel's,whiskey,5.619,False
2026-01-23,P021,Johnnie Walker Black,whiskey,9.223,False
2026-01-23,P022,Chivas Regal,whiskey,7.945,False
2026-01-23,P023,Maker's Mark,whiskey,7.003,False
2026-01-23,P024,Glenfiddich 12,whiskey,7.26,False
2026-01-23,P025,Bacardi Carta Blanca,rum,24.517,False
2026-01-23,P026,Havana Club 3,rum,8.117,False
2026-01-23,P027,Captain Morgan,rum,7.002,False
2026-01-23,P028,Diplomatico Reserva,rum,4.602,False
2026-01-23,P029,Jose Cuervo,tequila,8.739,False
2026-01-23,P030,Olmeca Blanco,tequila,7.089,False
2026-01-23,P031,Patron Silver,tequila,18.902,False
2026-01-23,P032,Don Julio Blanco,tequila,5.889,False
2026-01-23,P033,Aperol,aperitif,21.943,False
2026-01-23,P034,Campari,aperitif,15.086,False
2026-01-23,P035,Cointreau,liqueur,4.589,False
2026-01-23,P036,Kahlua,liqueur,14.578,False
2026-01-23,P037,Martini Rosso,vermouth,9.446,False
2026-01-23,P038,House Red Wine,wine,20.59,False
2026-01-23,P039,House White Wine,wine,23.504,False
2026-01-23,P040,Rose Wine,wine,12.0,False
2026-01-23,P041,Prosecco,wine,25.176,False
2026-01-23,P042,Chardonnay,wine,9.44,False
2026-01-23,P043,Coca-Cola,soft_drink,74.6,False
2026-01-23,P044,Coca-Cola Zero,soft_drink,34.6,False
2026-01-23,P045,Sprite,soft_drink,54.2,False
2026-01-23,P046,Tonic Water,soft_drink,45.92,False
2026-01-23,P047,Soda Water,soft_drink,45.08,False
2026-01-23,P048,Red Bull,soft_drink,52.8,False
2026-01-23,P049,Ginger Beer,soft_drink,23.2,False
2026-01-23,P050,Orange Juice,juice,4.0,False
2026-01-23,P051,Cranberry Juice,juice,4.0,False
2026-01-23,P052,Lime Juice,juice,11.138,False
2026-01-23,P053,Lemon Juice,juice,3.15,False
2026-01-23,P054,Sugar Syrup,cocktail_ingredient,3.932,False
2026-01-23,P055,Fresh Mint,cocktail_ingredient,7.003,False
2026-01-23,P056,Coffee Beans,cocktail_ingredient,8.221,False
2026-01-23,K001,Carlsberg 50L,draught_beer,4.365,False
2026-01-23,K002,Tuborg 50L,draught_beer,3.378,False
2026-01-23,K003,Carlsberg 30L,draught_beer,4.736,False
2026-01-23,K004,Malka 30L,draught_beer,4.722,False
2026-01-23,K005,Weihenstephan 30L,draught_beer,4.046,False
2026-01-24,P001,Carlsberg,beer,84.4,False
2026-01-24,P002,Heineken,beer,59.6,False
2026-01-24,P003,Corona,beer,58.2,False
2026-01-24,P004,Guinness,beer,35.6,False
2026-01-24,P005,Goldstar,beer,51.6,False
2026-01-24,P006,Maccabee,beer,48.0,False
2026-01-24,P007,Stella Artois,beer,50.4,False
2026-01-24,P008,Erdinger,beer,38.2,False
2026-01-24,P009,Bombay Sapphire,gin,10.252,False
2026-01-24,P010,Tanqueray,gin,8.374,False
2026-01-24,P011,Hendrick's,gin,12.428,False
2026-01-24,P012,Beefeater,gin,5.975,False
2026-01-24,P013,Gordon's,gin,14.204,False
2026-01-24,P014,Absolut,vodka,12.037,False
2026-01-24,P015,Finlandia,vodka,6.489,False
2026-01-24,P016,Grey Goose,vodka,10.852,False
2026-01-24,P017,Belvedere,vodka,6.746,False
2026-01-24,P018,Stolichnaya,vodka,6.146,False
2026-01-24,P019,Jameson,whiskey,10.732,False
2026-01-24,P020,Jack Daniel's,whiskey,5.019,False
2026-01-24,P021,Johnnie Walker Black,whiskey,8.966,False
2026-01-24,P022,Chivas Regal,whiskey,7.774,False
2026-01-24,P023,Maker's Mark,whiskey,6.832,False
2026-01-24,P024,Glenfiddich 12,whiskey,7.089,False
2026-01-24,P025,Bacardi Carta Blanca,rum,22.373,False
2026-01-24,P026,Havana Club 3,rum,7.86,False
2026-01-24,P027,Captain Morgan,rum,6.831,False
2026-01-24,P028,Diplomatico Reserva,rum,4.516,False
2026-01-24,P029,Jose Cuervo,tequila,8.164,False
2026-01-24,P030,Olmeca Blanco,tequila,6.832,False
2026-01-24,P031,Patron Silver,tequila,17.931,False
2026-01-24,P032,Don Julio Blanco,tequila,5.718,False
2026-01-24,P033,Aperol,aperitif,19.629,False
2026-01-24,P034,Campari,aperitif,14.486,False
2026-01-24,P035,Cointreau,liqueur,4.089,False
2026-01-24,P036,Kahlua,liqueur,13.977,False
2026-01-24,P037,Martini Rosso,vermouth,9.018,False
2026-01-24,P038,House Red Wine,wine,17.906,False
2026-01-24,P039,House White Wine,wine,21.064,False
2026-01-24,P040,Rose Wine,wine,10.8,False
2026-01-24,P041,Prosecco,wine,21.296,False
2026-01-24,P042,Chardonnay,wine,8.84,False
2026-01-24,P043,Coca-Cola,soft_drink,54.0,False
2026-01-24,P044,Coca-Cola Zero,soft_drink,24.6,False
2026-01-24,P045,Sprite,soft_drink,47.2,False
2026-01-24,P046,Tonic Water,soft_drink,38.52,False
2026-01-24,P047,Soda Water,soft_drink,34.48,False
2026-01-24,P048,Red Bull,soft_drink,44.8,False
2026-01-24,P049,Ginger Beer,soft_drink,21.2,False
2026-01-24,P050,Orange Juice,juice,4.0,False
2026-01-24,P051,Cranberry Juice,juice,4.0,False
2026-01-24,P052,Lime Juice,juice,10.388,False
